MonitoringLocationIdentifier,CharacteristicName,ResultMeasure.MeasureUnitCode,count,begin_datetime,end_datetime,max,station_nm,agency_cd,site_no,dec_lat_va,dec_lon_va,hucCd,OrganizationIdentifier,OrganizationFormalName,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName,begin_date,end_date,date_range_interval,date_range_yrs
CEDEN-403WE1027,Nitrogen,mg/l,12,NA,NA,1.72,Lockwood Creek Lockwood Valley Campground,CEDEN,CEDEN-403WE1027,34.72650000000001,-119.02799999999999,18070102,CEDEN,California State Water Resources Control Board,Lockwood Creek Lockwood Valley Campground,River/Stream,NA,18070102,NA,NA,NA,NA,34.72650000000001,-119.02799999999999,NA,NA,NA,Unknown,NAD83,1441,m,NA,NA,Other,UNKWN,US,6,111,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-05-02,2017-05-16,474595200,15.039014373716634
CEDEN-905WE0679,Nitrogen,mg/l,10,NA,NA,0.24200000000000005,Santa Ysabel Creek ~2mi E Hwy 79,CEDEN,CEDEN-905WE0679,33.1316,-116.654,18070304,CEDEN,California State Water Resources Control Board,Santa Ysabel Creek ~2mi E Hwy 79,River/Stream,NA,18070304,NA,NA,NA,NA,33.1316,-116.654,NA,NA,NA,Unknown,NAD83,982,m,NA,NA,Other,UNKWN,US,6,073,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-04-24,2017-05-04,474249600,15.028062970568103
CEDEN-903WE0798,Nitrogen,mg/l,6,NA,NA,0.491,San Luis Rey River WF ~1mi N Mendenhall Valley,CEDEN,CEDEN-903WE0798,33.3367,-116.82799999999999,18070303,CEDEN,California State Water Resources Control Board,San Luis Rey River WF ~1mi N Mendenhall Valley,River/Stream,NA,18070303,NA,NA,NA,NA,33.3367,-116.82799999999999,NA,NA,NA,Unknown,NAD83,1301,m,NA,NA,Other,UNKWN,US,6,073,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-05-17,2016-05-04,472262400,14.965092402464068
CEDEN-315FRC,Nitrogen,mg/l,308,NA,NA,50.160147,Franklin Creek at 7th Street,CEDEN,CEDEN-315FRC,34.401399999999995,-119.521,18060013,CEDEN,California State Water Resources Control Board,Franklin Creek at 7th Street,River/Stream,NA,18060013,NA,NA,NA,NA,34.401399999999995,-119.521,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-16,2015-12-15,470534400,14.910335386721425
CEDEN-315RIN,Nitrogen,mg/l,286,NA,NA,9.787357,Rincon Creek at Bates Road,CEDEN,CEDEN-315RIN,34.3769,-119.477,18070101,CEDEN,California State Water Resources Control Board,Rincon Creek at Bates Road,River/Stream,NA,18070101,NA,NA,NA,NA,34.3769,-119.477,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,111,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-16,2015-12-15,470534400,14.910335386721425
CEDEN-315MIS,Nitrogen,mg/l,284,NA,NA,11,Mission Creek at Montecito Street,CEDEN,CEDEN-315MIS,34.413,-119.694,18060013,CEDEN,California State Water Resources Control Board,Mission Creek at Montecito Street,River/Stream,NA,18060013,NA,NA,NA,NA,34.413,-119.694,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-16,2015-12-15,470534400,14.910335386721425
CEDEN-315ABU,Nitrogen,mg/l,282,NA,NA,60,Arroyo Burro at Cliff Drive,CEDEN,CEDEN-315ABU,34.405100000000004,-119.739,18060013,CEDEN,California State Water Resources Control Board,Arroyo Burro at Cliff Drive,River/Stream,NA,18060013,NA,NA,NA,NA,34.405100000000004,-119.739,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-16,2015-12-15,470534400,14.910335386721425
CEDEN-313SAI,Nitrogen,mg/l,262,NA,NA,19.2,San Antonio Creek at San Antonio Rd West,CEDEN,CEDEN-313SAI,34.782300000000006,-120.53,18060009,CEDEN,California State Water Resources Control Board,San Antonio Creek at San Antonio Rd West,River/Stream,NA,18060009,NA,NA,NA,NA,34.782300000000006,-120.53,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-18,2015-12-15,470361600,14.904859685147159
CEDEN-105WE0592,Nitrogen,mg/l,4,NA,NA,0.135,Eddy Creek ~0.8 miles downstream from end of 4WD road.,CEDEN,CEDEN-105WE0592,41.3626,-122.519,18010207,CEDEN,California State Water Resources Control Board,Eddy Creek ~0.8 miles downstream from end of 4WD road.,River/Stream,NA,18010207,NA,NA,NA,NA,41.3626,-122.519,NA,NA,NA,Unknown,NAD83,1786,m,NA,NA,Other,UNKWN,US,6,093,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2000-09-12,2015-07-13,468028800,14.830937713894592
CEDEN-315ATA,Nitrogen,mg/l,280,NA,NA,22.67,Atascadero Creek at Ward Drive,CEDEN,CEDEN-315ATA,34.423500000000004,-119.819,18060013,CEDEN,California State Water Resources Control Board,Atascadero Creek at Ward Drive,River/Stream,NA,18060013,NA,NA,NA,NA,34.423500000000004,-119.819,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-03-07,2015-12-15,466214400,14.773442847364821
21NEV1_WQX-NV09-301-EF-001,Nitrogen,mg/l,114,NA,NA,2.2,East Fork Walker River @ Stateline,21NEV1_WQX,21NEV1_WQX-NV09-301-EF-001,38.3835297,-119.18579859999998,16050301,21NEV1_WQX,Nevada Division of Environmental Protection,East Fork Walker River @ Stateline,River/Stream,WALKER RIVER LONG TERM MONITORING SITE.  EAST FORK WALKER RIVER NEAR THE STATELINE BETWEEN CA AND NV.  SAMPLES WERE TAKEN ON A BIMONTHLY BASIS UNTIL NOVEMBER 2004 AND SEMI-ANNUALLY AFTER OCTOBER 2005 BY NDEP PERSONNEL.  NBEH (PRECURSOR TO NDEP) BEGAN SAMP,16050301,NA,NA,NA,NA,38.3835297,-119.18579859999998,NA,NA,NA,Unknown,NAD83,6160,ft,NA,NA,Topographic Map Interpolation,SEALV,US,6,051,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-01-20,2013-10-21,465523200,14.751540041067763
21NEV1_WQX-NV09-302-WF-001,Nitrogen,mg/l,134,NA,NA,1.3,West Fork Walker River @ Topaz Lane,21NEV1_WQX,21NEV1_WQX-NV09-302-WF-001,38.61064149999999,-119.5175018,16050302,21NEV1_WQX,Nevada Division of Environmental Protection,West Fork Walker River @ Topaz Lane,River/Stream,WALKER RIVER LONG TERM MONITORING SITE.  WEST WALKER RIVER ABOVE TOPAZ RESERVOIR DIVERSION.  SAMPLES WERE TAKEN ON A MONTHLY BASIS UNTIL 1983 AND THEN ON A BIMONTHLY BASIS UNTIL NOVEMBER 2004 AND SEMI-ANNUALLY AFTER OCTOBER 2005 BY NDEP PERSONNEL.,16050302,NA,NA,NA,NA,38.61064149999999,-119.5175018,NA,NA,NA,Unknown,NAD83,5085,ft,NA,NA,Topographic Map Interpolation,SEALV,US,6,051,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-01-21,2013-10-21,465436800,14.748802190280628
CEDEN-310SLB,Nitrogen,mg/l,304,NA,NA,28,San Luis Obispo Creek at San Luis Bay Drive,CEDEN,CEDEN-310SLB,35.188300000000005,-120.718,18060006,CEDEN,California State Water Resources Control Board,San Luis Obispo Creek at San Luis Bay Drive,River/Stream,NA,18060006,NA,NA,NA,NA,35.188300000000005,-120.718,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-04-24,2015-12-16,462153600,14.64476386036961
CEDEN-304SCO,Nitrogen,mg/l,240,NA,NA,1.438,Scott Creek Lagoon at Highway 1,CEDEN,CEDEN-304SCO,37.0405,-122.228,18050006,CEDEN,California State Water Resources Control Board,Scott Creek Lagoon at Highway 1,River/Stream,NA,18050006,NA,NA,NA,NA,37.0405,-122.228,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,087,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-05-01,2015-12-17,461635200,14.628336755646817
CEDEN-309TDW,Nitrogen,mg/l,276,NA,NA,67.55,Tembladero Slough at Monterey Dunes Way,CEDEN,CEDEN-309TDW,36.772200000000005,-121.787,18060015,CEDEN,California State Water Resources Control Board,Tembladero Slough at Monterey Dunes Way,River/Stream,NA,18060015,NA,NA,NA,NA,36.772200000000005,-121.787,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,053,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-04-26,2015-12-09,461376000,14.62012320328542
CEDEN-310SSC,Nitrogen,mg/l,262,NA,NA,28.439999999999994,San Simeon Creek at State Park foot bridge,CEDEN,CEDEN-310SSC,35.594500000000004,-121.121,18060006,CEDEN,California State Water Resources Control Board,San Simeon Creek at State Park foot bridge,River/Stream,NA,18060006,NA,NA,NA,NA,35.594500000000004,-121.121,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-04-24,2015-12-03,461030400,14.60917180013689
CEDEN-310PIS,Nitrogen,mg/l,258,NA,NA,6.936000000000002,"Pismo Creek above Highway 101, Frady Lane Bridge",CEDEN,CEDEN-310PIS,35.1403,-120.63499999999999,18060006,CEDEN,California State Water Resources Control Board,"Pismo Creek above Highway 101, Frady Lane Bridge",River/Stream,NA,18060006,NA,NA,NA,NA,35.1403,-120.63499999999999,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-04-24,2015-11-19,459820800,14.570841889117045
21NEV1_WQX-NV08-201-WF-001,Nitrogen,mg/l,138,NA,NA,0.52,West Fork Carson River @ Paynesville,21NEV1_WQX,21NEV1_WQX-NV08-201-WF-001,38.8087807,-119.7771988,16050201,21NEV1_WQX,Nevada Division of Environmental Protection,West Fork Carson River @ Paynesville,River/Stream,CARSON RIVER LONG TERM MONITORING SITE.  SITE ON DIAMOND VALLEY ROAD IN CA OFF OF HWY 88.  SAMPLES WERE TAKEN ON A MONTHLY BASIS UNTIL 1995 THEN BIMONTHLY AND THEN AFTER APRIL 2005 SEMI-ANNUALLY BY NDEP PERSONNEL. NBEH (PRECURSOR TO NDEP) BEGAN SAMPLING A,16050201,NA,NA,NA,NA,38.8087807,-119.7771988,NA,NA,NA,Unknown,NAD83,5082,ft,NA,NA,Topographic Map Interpolation,SEALV,US,6,003,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-01-12,2013-07-30,459043200,14.546201232032853
CEDEN-304LOR,Nitrogen,mg/l,260,NA,NA,3.4259999999999997,San Lorenzo Estuary at Laurel Street,CEDEN,CEDEN-304LOR,36.9697,-122.02199999999999,18060015,CEDEN,California State Water Resources Control Board,San Lorenzo Estuary at Laurel Street,River/Stream,NA,18060015,NA,NA,NA,NA,36.9697,-122.02199999999999,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,087,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-05-01,2015-11-12,458611200,14.532511978097194
CEDEN-304WAD,Nitrogen,mg/l,230,NA,NA,3.14,Waddell Creek Lagoon at Highway 1,CEDEN,CEDEN-304WAD,37.0964,-122.277,18050006,CEDEN,California State Water Resources Control Board,Waddell Creek Lagoon at Highway 1,River/Stream,NA,18050006,NA,NA,NA,NA,37.0964,-122.277,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,087,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-05-01,2015-11-12,458611200,14.532511978097194
CEDEN-310SRO,Nitrogen,mg/l,198,NA,NA,9.91,Santa Rosa Ck at Moonstone Beach Drive,CEDEN,CEDEN-310SRO,35.568000000000005,-121.103,18060006,CEDEN,California State Water Resources Control Board,Santa Rosa Ck at Moonstone Beach Drive,River/Stream,NA,18060006,NA,NA,NA,NA,35.568000000000005,-121.103,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-04-24,2015-11-05,458611200,14.532511978097194
CEDEN-304GAZ,Nitrogen,mg/l,218,NA,NA,1.57,Gazos Creek Lagoon at Highway 1,CEDEN,CEDEN-304GAZ,37.165800000000004,-122.36,18050006,CEDEN,California State Water Resources Control Board,Gazos Creek Lagoon at Highway 1,River/Stream,NA,18050006,NA,NA,NA,NA,37.165800000000004,-122.36,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-05-01,2015-10-15,456192000,14.455852156057496
21NEV1_WQX-NV06-101-M-001,Nitrogen,mg/l,322,NA,NA,2.249,Truckee River @ Tahoe City,21NEV1_WQX,21NEV1_WQX-NV06-101-M-001,39.1666718,-120.143898,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Truckee River @ Tahoe City,River/Stream,TRUCKEE RIVER LONG TERM MONITORING SITE.  THIS SITE IS SAMPLED MONTHLY BY DRI.,16050102,NA,NA,NA,NA,39.1666718,-120.143898,NA,NA,NA,Unknown,NAD83,6220,ft,NA,NA,Topographic Map Interpolation,SEALV,US,6,061,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-09-01,2014-02-13,456105600,14.453114305270365
CEDEN-305WSA,Nitrogen,mg/l,170,NA,NA,49.5,Watsonville Slough upstream Harkins Slough,CEDEN,CEDEN-305WSA,36.8905,-121.801,18060002,CEDEN,California State Water Resources Control Board,Watsonville Slough upstream Harkins Slough,River/Stream,Sample site is up stream of confluence with Harkins Slough,18060002,NA,NA,NA,NA,36.8905,-121.801,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,087,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-01-24,2019-06-27,455068800,14.420260095824778
CEDEN-305FUF,Nitrogen,mg/l,142,NA,NA,89.57,Furlong Creek at Frazier Lake Road,CEDEN,CEDEN-305FUF,36.9767,-121.51,18060002,CEDEN,California State Water Resources Control Board,Furlong Creek at Frazier Lake Road,River/Stream,NA,18060002,NA,NA,NA,NA,36.9767,-121.51,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-01-25,2019-06-27,454982400,14.417522245037647
CEDEN-308BGC,Nitrogen,mg/l,180,NA,NA,13,Big Creek at Highway 1,CEDEN,CEDEN-308BGC,36.0709,-121.598,18060006,CEDEN,California State Water Resources Control Board,Big Creek at Highway 1,River/Stream,NA,18060006,NA,NA,NA,NA,36.0709,-121.598,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,053,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-04-26,2015-09-02,452908800,14.351813826146476
CEDEN-315JAL,Nitrogen,mg/l,170,NA,NA,12.419194200000003,Jalama Creek at County Park at RR trussels,CEDEN,CEDEN-315JAL,34.5122,-120.498,18060013,CEDEN,California State Water Resources Control Board,Jalama Creek at County Park at RR trussels,River/Stream,NA,18060013,NA,NA,NA,NA,34.5122,-120.498,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-02-13,2015-06-17,452476800,14.338124572210813
CEDEN-315CRP,Nitrogen,mg/l,258,NA,NA,15.587,Carpinteria Creek at 8th Street foot bridge,CEDEN,CEDEN-315CRP,34.3935,-119.512,18060013,CEDEN,California State Water Resources Control Board,Carpinteria Creek at 8th Street foot bridge,River/Stream,NA,18060013,NA,NA,NA,NA,34.3935,-119.512,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-16,2015-02-25,445219200,14.108145106091715
CEDEN-315GAV,Nitrogen,mg/l,222,NA,NA,9.2742504,Canada de la Gaviota at State Park entrance,CEDEN,CEDEN-315GAV,34.4736,-120.228,18060013,CEDEN,California State Water Resources Control Board,Canada de la Gaviota at State Park entrance,River/Stream,NA,18060013,NA,NA,NA,NA,34.4736,-120.228,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-18,2015-02-25,445046400,14.102669404517453
CEDEN-403WE0682,Nitrogen,mg/l,6,NA,NA,0.4100000000000001,Bouquet Canyon Creek ~0.5mi Below Bouquet Reservoir,CEDEN,CEDEN-403WE0682,34.5707,-118.39,18070102,CEDEN,California State Water Resources Control Board,Bouquet Canyon Creek ~0.5mi Below Bouquet Reservoir,River/Stream,NA,18070102,NA,NA,NA,NA,34.5707,-118.39,NA,NA,NA,Unknown,NAD83,845,m,NA,NA,Other,UNKWN,US,6,037,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-04-30,2016-05-25,444009600,14.069815195071868
CEDEN-403WE1021,Nitrogen,mg/l,6,NA,NA,0.24000000000000005,Elizabeth Canyon Creek Lake Hughes Rd. ~10mi E I5,CEDEN,CEDEN-403WE1021,34.6319,-118.53,18070102,CEDEN,California State Water Resources Control Board,Elizabeth Canyon Creek Lake Hughes Rd. ~10mi E I5,River/Stream,NA,18070102,NA,NA,NA,NA,34.6319,-118.53,NA,NA,NA,Unknown,NAD83,714,m,NA,NA,Other,UNKWN,US,6,037,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-05-01,2016-05-24,443836800,14.064339493497604
CEDEN-801WE1008,Nitrogen,mg/l,6,NA,NA,0.2880000000000001,Barton Creek ~ 1.4 mi. NW of Barton Flats Campground,CEDEN,CEDEN-801WE1008,34.1813,-116.912,18070203,CEDEN,California State Water Resources Control Board,Barton Creek ~ 1.4 mi. NW of Barton Flats Campground,River/Stream,NA,18070203,NA,NA,NA,NA,34.1813,-116.912,NA,NA,NA,Unknown,NAD83,1666,m,NA,NA,Other,UNKWN,US,6,071,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-06-06,2016-06-29,443836800,14.064339493497604
CEDEN-308BSR,Nitrogen,mg/l,156,NA,NA,3.54,Big Sur River at Andrew Molera foot bridge,CEDEN,CEDEN-308BSR,36.2866,-121.843,18060006,CEDEN,California State Water Resources Control Board,Big Sur River at Andrew Molera foot bridge,River/Stream,NA,18060006,NA,NA,NA,NA,36.2866,-121.843,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,053,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-11-13,2015-12-01,443318400,14.04791238877481
CEDEN-310TWB,Nitrogen,mg/l,262,NA,NA,8.481,Chorro Creek at South Bay Boulevard,CEDEN,CEDEN-310TWB,35.35419999999999,-120.827,18060006,CEDEN,California State Water Resources Control Board,Chorro Creek at South Bay Boulevard,River/Stream,NA,18060006,NA,NA,NA,NA,35.35419999999999,-120.827,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-04-24,2015-05-07,442886400,14.034223134839147
CEDEN-603WE0758,Nitrogen,mg/l,4,NA,NA,0.119,Hilton Creek ~2mi S Hw 395,CEDEN,CEDEN-603WE0758,37.55,-118.76,18090102,CEDEN,California State Water Resources Control Board,Hilton Creek ~2mi S Hw 395,River/Stream,NA,18090102,NA,NA,NA,NA,37.55,-118.76,NA,NA,NA,Unknown,NAD83,2530,m,NA,NA,Other,UNKWN,US,6,051,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-02,2015-07-14,442800000,14.03148528405202
CEDEN-315APC,Nitrogen,mg/l,164,NA,NA,81.26,Arroyo Paredon Creek at Via Real,CEDEN,CEDEN-315APC,34.414199999999994,-119.556,18060013,CEDEN,California State Water Resources Control Board,Arroyo Paredon Creek at Via Real,River/Stream,NA,18060013,NA,NA,NA,NA,34.414199999999994,-119.556,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-16,2015-01-27,442713600,14.028747433264884
CEDEN-305LLA,Nitrogen,mg/l,104,NA,NA,22.607000000000006,Llagas Creek at Bloomfield Avenue,CEDEN,CEDEN-305LLA,36.9763,-121.51100000000001,18060002,CEDEN,California State Water Resources Control Board,Llagas Creek at Bloomfield Avenue,River/Stream,NA,18060002,NA,NA,NA,NA,36.9763,-121.51100000000001,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1997-12-18,2011-12-13,441331200,13.984941820670771
CEDEN-305PAJ,Nitrogen,mg/l,98,NA,NA,15.554,Pajaro River at Betabel Road,CEDEN,CEDEN-305PAJ,36.916799999999995,-121.548,18060002,CEDEN,California State Water Resources Control Board,Pajaro River at Betabel Road,River/Stream,NA,18060002,NA,NA,NA,NA,36.916799999999995,-121.548,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,069,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1997-12-18,2011-12-13,441331200,13.984941820670771
CEDEN-305PAC,Nitrogen,mg/l,82,NA,NA,5.842694,Pacheco Creek at San Felipe Road,CEDEN,CEDEN-305PAC,36.944199999999995,-121.384,18060002,CEDEN,California State Water Resources Control Board,Pacheco Creek at San Felipe Road,River/Stream,NA,18060002,NA,NA,NA,NA,36.944199999999995,-121.384,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,069,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1997-12-18,2011-12-13,441331200,13.984941820670771
CEDEN-305UVA,Nitrogen,mg/l,54,NA,NA,8.97,Uvas Creek at Bloomfield Avenue,CEDEN,CEDEN-305UVA,36.96510000000001,-121.531,18060002,CEDEN,California State Water Resources Control Board,Uvas Creek at Bloomfield Avenue,River/Stream,NA,18060002,NA,NA,NA,NA,36.96510000000001,-121.531,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1997-12-18,2011-12-13,441331200,13.984941820670771
CEDEN-305SAN,Nitrogen,mg/l,82,NA,NA,7.45,San Benito at Y Road,CEDEN,CEDEN-305SAN,36.8859,-121.554,18060002,CEDEN,California State Water Resources Control Board,San Benito at Y Road,River/Stream,NA,18060002,NA,NA,NA,NA,36.8859,-121.554,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,069,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1997-12-18,2011-12-12,441244800,13.982203969883644
CEDEN-903WE0900,Nitrogen,mg/l,6,NA,NA,0.3,San Luis Rey River WF ~1.2mi below Colb Valley Creek,CEDEN,CEDEN-903WE0900,33.3305,-116.815,18070303,CEDEN,California State Water Resources Control Board,San Luis Rey River WF ~1.2mi below Colb Valley Creek,River/Stream,NA,18070303,NA,NA,NA,NA,33.3305,-116.815,NA,NA,NA,Unknown,NAD83,1251,m,NA,NA,Other,UNKWN,US,6,073,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-05-22,2016-05-04,440294400,13.952087611225192
CEDEN-802WE0658,Nitrogen,mg/l,4,NA,NA,0.14500000000000005,Fuller Mill Creek At Idyllwild Panoramic Hwy,CEDEN,CEDEN-802WE0658,33.79820000000001,-116.748,18070202,CEDEN,California State Water Resources Control Board,Fuller Mill Creek At Idyllwild Panoramic Hwy,River/Stream,NA,18070202,NA,NA,NA,NA,33.79820000000001,-116.748,NA,NA,NA,Unknown,NAD83,1626,m,NA,NA,Other,UNKWN,US,6,065,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-05-09,2015-04-21,440208000,13.949349760438054
CEDEN-310SLV,Nitrogen,mg/l,82,NA,NA,35,San Luis Obispo Ck at Los Osos Valley Road,CEDEN,CEDEN-310SLV,35.243100000000005,-120.67999999999999,18060006,CEDEN,California State Water Resources Control Board,San Luis Obispo Ck at Los Osos Valley Road,River/Stream,NA,18060006,NA,NA,NA,NA,35.243100000000005,-120.67999999999999,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-01-15,2015-12-16,439171200,13.91649555099247
CEDEN-310AGF,Nitrogen,mg/l,78,NA,NA,2.933,Arroyo Grande at Fair Oaks Bridge,CEDEN,CEDEN-310AGF,35.1126,-120.586,18060006,CEDEN,California State Water Resources Control Board,Arroyo Grande at Fair Oaks Bridge,River/Stream,NA,18060006,NA,NA,NA,NA,35.1126,-120.586,NA,NA,NA,Unknown,NAD83,79,ft,NA,NA,Other,UNKWN,US,6,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-01-15,2015-12-16,439171200,13.91649555099247
CEDEN-310AGS,Nitrogen,mg/l,78,NA,NA,3.9,Arroyo Grande Creek @ Strother Park,CEDEN,CEDEN-310AGS,35.1278,-120.556,18060006,CEDEN,California State Water Resources Control Board,Arroyo Grande Creek @ Strother Park,River/Stream,NA,18060006,NA,NA,NA,NA,35.1278,-120.556,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-01-15,2015-12-16,439171200,13.91649555099247
CEDEN-310AGB,Nitrogen,mg/l,74,NA,NA,15,Arroyo Grande at Bittle Park,CEDEN,CEDEN-310AGB,35.185100000000006,-120.49900000000001,18060006,CEDEN,California State Water Resources Control Board,Arroyo Grande at Bittle Park,River/Stream,NA,18060006,NA,NA,NA,NA,35.185100000000006,-120.49900000000001,NA,NA,NA,Unknown,NAD83,369,ft,NA,NA,Other,UNKWN,US,6,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-01-15,2015-12-16,439171200,13.91649555099247
CEDEN-308LIM,Nitrogen,mg/l,52,NA,NA,1.2,Limekiln Creek @ Limekiln State Park,CEDEN,CEDEN-308LIM,36.0092,-121.518,18060006,CEDEN,California State Water Resources Control Board,Limekiln Creek @ Limekiln State Park,River/Stream,NA,18060006,NA,NA,NA,NA,36.0092,-121.518,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,053,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-01-22,2015-12-01,437270400,13.856262833675567
