MonitoringLocationIdentifier,CharacteristicName,ResultMeasure.MeasureUnitCode,count,begin_datetime,end_datetime,max,station_nm,agency_cd,site_no,dec_lat_va,dec_lon_va,hucCd,OrganizationIdentifier,OrganizationFormalName,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName,begin_date,end_date,date_range_interval,date_range_yrs
CEDEN-403WE0535,Nitrogen,mg/l,6,2000-06-13T08:00:00Z,2016-05-24T23:30:00Z,0.39,Piru Creek 1.7 miles down stream from Lake Piru,CEDEN,CEDEN-403WE0535,34.4396,-118.759,18070102,CEDEN,California State Water Resources Control Board,Piru Creek 1.7 miles down stream from Lake Piru,River/Stream,NA,18070102,NA,NA,NA,NA,34.4396,-118.759,NA,NA,NA,Unknown,NAD83,257,m,NA,NA,Other,UNKWN,US,6,111,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2000-06-13,2016-05-24,503193600,15.945242984257359
USGS-11274538,Nitrogen,mg/l,134,2001-10-09T18:40:00Z,2017-03-06T21:20:00Z,3.3699999999999997,ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA,USGS-CA,USGS-11274538,37.4135466,-121.0160412,18040002,USGS-CA,USGS California Water Science Center,ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA,Stream,NA,18040002,NA,NA,NA,NA,37.4135466,-121.0160412,24000,1,seconds,Interpolated from MAP.,NAD83,65,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,6,099,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,2001-10-09,2017-03-06,486172800,15.405886379192333
21NEV1_WQX-NV06-102-M-005,Nitrogen,mg/l,356,1999-01-06T18:25:00Z,2014-02-13T18:40:00Z,0.81,Truckee River @ Farad,21NEV1_WQX,21NEV1_WQX-NV06-102-M-005,39.4212799,-120.0326996,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Truckee River @ Farad,River/Stream,TRUCKEE RIVER LONG TERM MONITORING SITE.  THIS SITE IS SAMPLED MONTHLY BY DRI.  ITS LOCATED ON THE WEST BANK APPROXIMATELY 100 YARDS DOWNSTREAM OF THE FARAD POWER STATION AND IS REACHED VIA THE I-80 FARAD EXIT.,16050102,NA,NA,NA,NA,39.4212799,-120.0326996,NA,NA,NA,Unknown,NAD83,5180,ft,NA,NA,Topographic Map Interpolation,SEALV,US,6,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-01-06,2014-02-13,476668800,15.104722792607802
CEDEN-403WE1027,Nitrogen,mg/l,12,2002-05-02T08:00:00Z,2017-05-16T17:30:00Z,1.72,Lockwood Creek Lockwood Valley Campground,CEDEN,CEDEN-403WE1027,34.7265,-119.028,18070102,CEDEN,California State Water Resources Control Board,Lockwood Creek Lockwood Valley Campground,River/Stream,NA,18070102,NA,NA,NA,NA,34.7265,-119.028,NA,NA,NA,Unknown,NAD83,1441,m,NA,NA,Other,UNKWN,US,6,111,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-05-02,2017-05-16,474595200,15.039014373716633
CEDEN-905WE0679,Nitrogen,mg/l,10,2002-04-24T08:00:00Z,2017-05-04T18:00:00Z,0.24200000000000002,Santa Ysabel Creek ~2mi E Hwy 79,CEDEN,CEDEN-905WE0679,33.1316,-116.654,18070304,CEDEN,California State Water Resources Control Board,Santa Ysabel Creek ~2mi E Hwy 79,River/Stream,NA,18070304,NA,NA,NA,NA,33.1316,-116.654,NA,NA,NA,Unknown,NAD83,982,m,NA,NA,Other,UNKWN,US,6,073,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-04-24,2017-05-04,474249600,15.028062970568104
CEDEN-903WE0798,Nitrogen,mg/l,6,2001-05-17T08:00:00Z,2016-05-04T18:30:00Z,0.491,San Luis Rey River WF ~1mi N Mendenhall Valley,CEDEN,CEDEN-903WE0798,33.3367,-116.828,18070303,CEDEN,California State Water Resources Control Board,San Luis Rey River WF ~1mi N Mendenhall Valley,River/Stream,NA,18070303,NA,NA,NA,NA,33.3367,-116.828,NA,NA,NA,Unknown,NAD83,1301,m,NA,NA,Other,UNKWN,US,6,073,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-05-17,2016-05-04,472262400,14.965092402464066
CEDEN-315FRC,Nitrogen,mg/l,308,2001-01-16T18:05:00Z,2015-12-15T18:20:00Z,50.160147,Franklin Creek at 7th Street,CEDEN,CEDEN-315FRC,34.4014,-119.521,18060013,CEDEN,California State Water Resources Control Board,Franklin Creek at 7th Street,River/Stream,NA,18060013,NA,NA,NA,NA,34.4014,-119.521,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-16,2015-12-15,470534400,14.910335386721425
CEDEN-315RIN,Nitrogen,mg/l,286,2001-01-16T17:20:00Z,2015-12-15T17:43:00Z,9.787356999999998,Rincon Creek at Bates Road,CEDEN,CEDEN-315RIN,34.3769,-119.477,18070101,CEDEN,California State Water Resources Control Board,Rincon Creek at Bates Road,River/Stream,NA,18070101,NA,NA,NA,NA,34.3769,-119.477,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,111,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-16,2015-12-15,470534400,14.910335386721425
CEDEN-315MIS,Nitrogen,mg/l,284,2001-01-16T21:05:00Z,2015-12-15T18:53:00Z,11,Mission Creek at Montecito Street,CEDEN,CEDEN-315MIS,34.413,-119.694,18060013,CEDEN,California State Water Resources Control Board,Mission Creek at Montecito Street,River/Stream,NA,18060013,NA,NA,NA,NA,34.413,-119.694,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-16,2015-12-15,470534400,14.910335386721425
CEDEN-315ABU,Nitrogen,mg/l,282,2001-01-16T21:30:00Z,2015-12-15T19:13:00Z,60,Arroyo Burro at Cliff Drive,CEDEN,CEDEN-315ABU,34.4051,-119.739,18060013,CEDEN,California State Water Resources Control Board,Arroyo Burro at Cliff Drive,River/Stream,NA,18060013,NA,NA,NA,NA,34.4051,-119.739,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-16,2015-12-15,470534400,14.910335386721425
CEDEN-313SAI,Nitrogen,mg/l,262,2001-01-18T23:30:00Z,2015-12-15T22:42:00Z,19.2,San Antonio Creek at San Antonio Rd West,CEDEN,CEDEN-313SAI,34.7823,-120.53,18060009,CEDEN,California State Water Resources Control Board,San Antonio Creek at San Antonio Rd West,River/Stream,NA,18060009,NA,NA,NA,NA,34.7823,-120.53,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-18,2015-12-15,470361600,14.904859685147159
CEDEN-105WE0592,Nitrogen,mg/l,4,2000-09-12T08:00:00Z,2015-07-13T22:30:00Z,0.135,Eddy Creek ~0.8 miles downstream from end of 4WD road.,CEDEN,CEDEN-105WE0592,41.3626,-122.519,18010207,CEDEN,California State Water Resources Control Board,Eddy Creek ~0.8 miles downstream from end of 4WD road.,River/Stream,NA,18010207,NA,NA,NA,NA,41.3626,-122.519,NA,NA,NA,Unknown,NAD83,1786,m,NA,NA,Other,UNKWN,US,6,093,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2000-09-12,2015-07-13,468028800,14.830937713894592
CEDEN-315ATA,Nitrogen,mg/l,280,2001-03-07T22:00:00Z,2015-12-15T19:45:00Z,22.67,Atascadero Creek at Ward Drive,CEDEN,CEDEN-315ATA,34.4235,-119.819,18060013,CEDEN,California State Water Resources Control Board,Atascadero Creek at Ward Drive,River/Stream,NA,18060013,NA,NA,NA,NA,34.4235,-119.819,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-03-07,2015-12-15,466214400,14.77344284736482
21NEV1_WQX-NV09-301-EF-001,Nitrogen,mg/l,114,1999-01-20T23:20:00Z,2013-10-21T18:45:00Z,2.2,East Fork Walker River @ Stateline,21NEV1_WQX,21NEV1_WQX-NV09-301-EF-001,38.3835297,-119.1857986,16050301,21NEV1_WQX,Nevada Division of Environmental Protection,East Fork Walker River @ Stateline,River/Stream,WALKER RIVER LONG TERM MONITORING SITE.  EAST FORK WALKER RIVER NEAR THE STATELINE BETWEEN CA AND NV.  SAMPLES WERE TAKEN ON A BIMONTHLY BASIS UNTIL NOVEMBER 2004 AND SEMI-ANNUALLY AFTER OCTOBER 2005 BY NDEP PERSONNEL.  NBEH (PRECURSOR TO NDEP) BEGAN SAMP,16050301,NA,NA,NA,NA,38.3835297,-119.1857986,NA,NA,NA,Unknown,NAD83,6160,ft,NA,NA,Topographic Map Interpolation,SEALV,US,6,051,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-01-20,2013-10-21,465523200,14.751540041067761
21NEV1_WQX-NV09-302-WF-001,Nitrogen,mg/l,134,1999-01-21T00:40:00Z,2013-10-21T17:30:00Z,1.3,West Fork Walker River @ Topaz Lane,21NEV1_WQX,21NEV1_WQX-NV09-302-WF-001,38.6106415,-119.5175018,16050302,21NEV1_WQX,Nevada Division of Environmental Protection,West Fork Walker River @ Topaz Lane,River/Stream,WALKER RIVER LONG TERM MONITORING SITE.  WEST WALKER RIVER ABOVE TOPAZ RESERVOIR DIVERSION.  SAMPLES WERE TAKEN ON A MONTHLY BASIS UNTIL 1983 AND THEN ON A BIMONTHLY BASIS UNTIL NOVEMBER 2004 AND SEMI-ANNUALLY AFTER OCTOBER 2005 BY NDEP PERSONNEL.,16050302,NA,NA,NA,NA,38.6106415,-119.5175018,NA,NA,NA,Unknown,NAD83,5085,ft,NA,NA,Topographic Map Interpolation,SEALV,US,6,051,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-01-21,2013-10-21,465436800,14.74880219028063
CEDEN-310SLB,Nitrogen,mg/l,304,2001-04-24T19:00:00Z,2015-12-16T18:34:00Z,28,San Luis Obispo Creek at San Luis Bay Drive,CEDEN,CEDEN-310SLB,35.1883,-120.718,18060006,CEDEN,California State Water Resources Control Board,San Luis Obispo Creek at San Luis Bay Drive,River/Stream,NA,18060006,NA,NA,NA,NA,35.1883,-120.718,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-04-24,2015-12-16,462153600,14.64476386036961
CEDEN-304SCO,Nitrogen,mg/l,240,2001-05-01T20:05:00Z,2015-12-17T19:17:00Z,1.438,Scott Creek Lagoon at Highway 1,CEDEN,CEDEN-304SCO,37.0405,-122.228,18050006,CEDEN,California State Water Resources Control Board,Scott Creek Lagoon at Highway 1,River/Stream,NA,18050006,NA,NA,NA,NA,37.0405,-122.228,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,087,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-05-01,2015-12-17,461635200,14.628336755646817
CEDEN-309TDW,Nitrogen,mg/l,276,2001-04-26T19:10:00Z,2015-12-09T20:46:00Z,67.55,Tembladero Slough at Monterey Dunes Way,CEDEN,CEDEN-309TDW,36.7722,-121.787,18060015,CEDEN,California State Water Resources Control Board,Tembladero Slough at Monterey Dunes Way,River/Stream,NA,18060015,NA,NA,NA,NA,36.7722,-121.787,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,053,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-04-26,2015-12-09,461376000,14.620123203285422
CEDEN-310SSC,Nitrogen,mg/l,262,2001-04-24T21:00:00Z,2015-12-03T16:37:00Z,28.439999999999998,San Simeon Creek at State Park foot bridge,CEDEN,CEDEN-310SSC,35.5945,-121.121,18060006,CEDEN,California State Water Resources Control Board,San Simeon Creek at State Park foot bridge,River/Stream,NA,18060006,NA,NA,NA,NA,35.5945,-121.121,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-04-24,2015-12-03,461030400,14.609171800136892
CEDEN-310PIS,Nitrogen,mg/l,258,2001-04-24T18:15:00Z,2015-11-19T19:33:00Z,6.936000000000001,"Pismo Creek above Highway 101, Frady Lane Bridge",CEDEN,CEDEN-310PIS,35.1403,-120.635,18060006,CEDEN,California State Water Resources Control Board,"Pismo Creek above Highway 101, Frady Lane Bridge",River/Stream,NA,18060006,NA,NA,NA,NA,35.1403,-120.635,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-04-24,2015-11-19,459820800,14.570841889117043
21NEV1_WQX-NV08-201-WF-001,Nitrogen,mg/l,138,1999-01-12T19:20:00Z,2013-07-30T18:40:00Z,0.52,West Fork Carson River @ Paynesville,21NEV1_WQX,21NEV1_WQX-NV08-201-WF-001,38.8087807,-119.7771988,16050201,21NEV1_WQX,Nevada Division of Environmental Protection,West Fork Carson River @ Paynesville,River/Stream,CARSON RIVER LONG TERM MONITORING SITE.  SITE ON DIAMOND VALLEY ROAD IN CA OFF OF HWY 88.  SAMPLES WERE TAKEN ON A MONTHLY BASIS UNTIL 1995 THEN BIMONTHLY AND THEN AFTER APRIL 2005 SEMI-ANNUALLY BY NDEP PERSONNEL. NBEH (PRECURSOR TO NDEP) BEGAN SAMPLING A,16050201,NA,NA,NA,NA,38.8087807,-119.7771988,NA,NA,NA,Unknown,NAD83,5082,ft,NA,NA,Topographic Map Interpolation,SEALV,US,6,003,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-01-12,2013-07-30,459043200,14.546201232032855
CEDEN-304LOR,Nitrogen,mg/l,260,2001-05-01T21:15:00Z,2015-11-12T18:49:00Z,3.4259999999999997,San Lorenzo Estuary at Laurel Street,CEDEN,CEDEN-304LOR,36.9697,-122.022,18060015,CEDEN,California State Water Resources Control Board,San Lorenzo Estuary at Laurel Street,River/Stream,NA,18060015,NA,NA,NA,NA,36.9697,-122.022,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,087,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-05-01,2015-11-12,458611200,14.532511978097194
CEDEN-304WAD,Nitrogen,mg/l,230,2001-05-01T19:30:00Z,2015-11-12T17:36:00Z,3.14,Waddell Creek Lagoon at Highway 1,CEDEN,CEDEN-304WAD,37.0964,-122.277,18050006,CEDEN,California State Water Resources Control Board,Waddell Creek Lagoon at Highway 1,River/Stream,NA,18050006,NA,NA,NA,NA,37.0964,-122.277,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,087,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-05-01,2015-11-12,458611200,14.532511978097194
CEDEN-310SRO,Nitrogen,mg/l,198,2001-04-24T20:30:00Z,2015-11-05T17:01:00Z,9.91,Santa Rosa Ck at Moonstone Beach Drive,CEDEN,CEDEN-310SRO,35.568,-121.103,18060006,CEDEN,California State Water Resources Control Board,Santa Rosa Ck at Moonstone Beach Drive,River/Stream,NA,18060006,NA,NA,NA,NA,35.568,-121.103,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-04-24,2015-11-05,458611200,14.532511978097194
CEDEN-304GAZ,Nitrogen,mg/l,218,2001-05-01T19:00:00Z,2015-10-15T17:10:00Z,1.57,Gazos Creek Lagoon at Highway 1,CEDEN,CEDEN-304GAZ,37.1658,-122.36,18050006,CEDEN,California State Water Resources Control Board,Gazos Creek Lagoon at Highway 1,River/Stream,NA,18050006,NA,NA,NA,NA,37.1658,-122.36,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,081,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-05-01,2015-10-15,456192000,14.455852156057494
21NEV1_WQX-NV06-101-M-001,Nitrogen,mg/l,322,1999-09-01T08:00:00Z,2014-02-13T17:37:00Z,2.249,Truckee River @ Tahoe City,21NEV1_WQX,21NEV1_WQX-NV06-101-M-001,39.1666718,-120.143898,16050102,21NEV1_WQX,Nevada Division of Environmental Protection,Truckee River @ Tahoe City,River/Stream,TRUCKEE RIVER LONG TERM MONITORING SITE.  THIS SITE IS SAMPLED MONTHLY BY DRI.,16050102,NA,NA,NA,NA,39.1666718,-120.143898,NA,NA,NA,Unknown,NAD83,6220,ft,NA,NA,Topographic Map Interpolation,SEALV,US,6,061,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1999-09-01,2014-02-13,456105600,14.453114305270363
CEDEN-305WSA,Nitrogen,mg/l,170,2005-01-24T23:36:00Z,2019-06-27T19:30:00Z,49.5,Watsonville Slough upstream Harkins Slough,CEDEN,CEDEN-305WSA,36.8905,-121.801,18060002,CEDEN,California State Water Resources Control Board,Watsonville Slough upstream Harkins Slough,River/Stream,Sample site is up stream of confluence with Harkins Slough,18060002,NA,NA,NA,NA,36.8905,-121.801,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,087,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-01-24,2019-06-27,455068800,14.420260095824778
CEDEN-305FUF,Nitrogen,mg/l,142,2005-01-25T18:59:00Z,2019-06-27T17:50:00Z,89.57,Furlong Creek at Frazier Lake Road,CEDEN,CEDEN-305FUF,36.9767,-121.51,18060002,CEDEN,California State Water Resources Control Board,Furlong Creek at Frazier Lake Road,River/Stream,NA,18060002,NA,NA,NA,NA,36.9767,-121.51,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-01-25,2019-06-27,454982400,14.417522245037645
CEDEN-308BGC,Nitrogen,mg/l,180,2001-04-26T22:30:00Z,2015-09-02T21:52:00Z,13,Big Creek at Highway 1,CEDEN,CEDEN-308BGC,36.0709,-121.598,18060006,CEDEN,California State Water Resources Control Board,Big Creek at Highway 1,River/Stream,NA,18060006,NA,NA,NA,NA,36.0709,-121.598,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,053,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-04-26,2015-09-02,452908800,14.351813826146476
CEDEN-315JAL,Nitrogen,mg/l,170,2001-02-13T18:00:00Z,2015-06-17T22:32:00Z,12.419194200000002,Jalama Creek at County Park at RR trussels,CEDEN,CEDEN-315JAL,34.5122,-120.498,18060013,CEDEN,California State Water Resources Control Board,Jalama Creek at County Park at RR trussels,River/Stream,NA,18060013,NA,NA,NA,NA,34.5122,-120.498,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-02-13,2015-06-17,452476800,14.338124572210814
CEDEN-315CRP,Nitrogen,mg/l,258,2001-01-16T17:50:00Z,2015-02-25T18:04:00Z,15.587,Carpinteria Creek at 8th Street foot bridge,CEDEN,CEDEN-315CRP,34.3935,-119.512,18060013,CEDEN,California State Water Resources Control Board,Carpinteria Creek at 8th Street foot bridge,River/Stream,NA,18060013,NA,NA,NA,NA,34.3935,-119.512,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-16,2015-02-25,445219200,14.108145106091717
CEDEN-315GAV,Nitrogen,mg/l,222,2001-01-18T19:15:00Z,2015-02-25T21:30:00Z,9.274250399999998,Canada de la Gaviota at State Park entrance,CEDEN,CEDEN-315GAV,34.4736,-120.228,18060013,CEDEN,California State Water Resources Control Board,Canada de la Gaviota at State Park entrance,River/Stream,NA,18060013,NA,NA,NA,NA,34.4736,-120.228,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-18,2015-02-25,445046400,14.102669404517453
CEDEN-403WE0682,Nitrogen,mg/l,6,2002-04-30T08:00:00Z,2016-05-25T21:00:00Z,0.41000000000000003,Bouquet Canyon Creek ~0.5mi Below Bouquet Reservoir,CEDEN,CEDEN-403WE0682,34.5707,-118.39,18070102,CEDEN,California State Water Resources Control Board,Bouquet Canyon Creek ~0.5mi Below Bouquet Reservoir,River/Stream,NA,18070102,NA,NA,NA,NA,34.5707,-118.39,NA,NA,NA,Unknown,NAD83,845,m,NA,NA,Other,UNKWN,US,6,037,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-04-30,2016-05-25,444009600,14.069815195071868
CEDEN-403WE1021,Nitrogen,mg/l,6,2002-05-01T08:00:00Z,2016-05-24T02:00:00Z,0.24000000000000002,Elizabeth Canyon Creek Lake Hughes Rd. ~10mi E I5,CEDEN,CEDEN-403WE1021,34.6319,-118.53,18070102,CEDEN,California State Water Resources Control Board,Elizabeth Canyon Creek Lake Hughes Rd. ~10mi E I5,River/Stream,NA,18070102,NA,NA,NA,NA,34.6319,-118.53,NA,NA,NA,Unknown,NAD83,714,m,NA,NA,Other,UNKWN,US,6,037,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-05-01,2016-05-24,443836800,14.064339493497604
CEDEN-801WE1008,Nitrogen,mg/l,6,2002-06-06T08:00:00Z,2016-06-29T17:25:00Z,0.28800000000000003,Barton Creek ~ 1.4 mi. NW of Barton Flats Campground,CEDEN,CEDEN-801WE1008,34.1813,-116.912,18070203,CEDEN,California State Water Resources Control Board,Barton Creek ~ 1.4 mi. NW of Barton Flats Campground,River/Stream,NA,18070203,NA,NA,NA,NA,34.1813,-116.912,NA,NA,NA,Unknown,NAD83,1666,m,NA,NA,Other,UNKWN,US,6,071,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2002-06-06,2016-06-29,443836800,14.064339493497604
CEDEN-308BSR,Nitrogen,mg/l,156,2001-11-13T20:33:00Z,2015-12-01T19:50:00Z,3.54,Big Sur River at Andrew Molera foot bridge,CEDEN,CEDEN-308BSR,36.2866,-121.843,18060006,CEDEN,California State Water Resources Control Board,Big Sur River at Andrew Molera foot bridge,River/Stream,NA,18060006,NA,NA,NA,NA,36.2866,-121.843,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,053,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-11-13,2015-12-01,443318400,14.047912388774812
CEDEN-310TWB,Nitrogen,mg/l,262,2001-04-24T19:45:00Z,2015-05-07T20:55:00Z,8.481,Chorro Creek at South Bay Boulevard,CEDEN,CEDEN-310TWB,35.3542,-120.827,18060006,CEDEN,California State Water Resources Control Board,Chorro Creek at South Bay Boulevard,River/Stream,NA,18060006,NA,NA,NA,NA,35.3542,-120.827,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,079,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-04-24,2015-05-07,442886400,14.03422313483915
CEDEN-603WE0758,Nitrogen,mg/l,4,2001-07-02T08:00:00Z,2015-07-14T18:00:00Z,0.119,Hilton Creek ~2mi S Hw 395,CEDEN,CEDEN-603WE0758,37.55,-118.76,18090102,CEDEN,California State Water Resources Control Board,Hilton Creek ~2mi S Hw 395,River/Stream,NA,18090102,NA,NA,NA,NA,37.55,-118.76,NA,NA,NA,Unknown,NAD83,2530,m,NA,NA,Other,UNKWN,US,6,051,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-07-02,2015-07-14,442800000,14.03148528405202
CEDEN-315APC,Nitrogen,mg/l,164,2001-01-16T18:50:00Z,2015-01-27T17:25:00Z,81.26,Arroyo Paredon Creek at Via Real,CEDEN,CEDEN-315APC,34.4142,-119.556,18060013,CEDEN,California State Water Resources Control Board,Arroyo Paredon Creek at Via Real,River/Stream,NA,18060013,NA,NA,NA,NA,34.4142,-119.556,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,083,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2001-01-16,2015-01-27,442713600,14.028747433264886
CEDEN-305LLA,Nitrogen,mg/l,104,1997-12-18T22:30:00Z,2011-12-13T18:19:00Z,22.607000000000003,Llagas Creek at Bloomfield Avenue,CEDEN,CEDEN-305LLA,36.9763,-121.511,18060002,CEDEN,California State Water Resources Control Board,Llagas Creek at Bloomfield Avenue,River/Stream,NA,18060002,NA,NA,NA,NA,36.9763,-121.511,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1997-12-18,2011-12-13,441331200,13.984941820670773
CEDEN-305PAJ,Nitrogen,mg/l,98,1997-12-18T21:50:00Z,2011-12-13T17:19:00Z,15.554,Pajaro River at Betabel Road,CEDEN,CEDEN-305PAJ,36.9168,-121.548,18060002,CEDEN,California State Water Resources Control Board,Pajaro River at Betabel Road,River/Stream,NA,18060002,NA,NA,NA,NA,36.9168,-121.548,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,069,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1997-12-18,2011-12-13,441331200,13.984941820670773
CEDEN-305PAC,Nitrogen,mg/l,82,1997-12-18T22:56:00Z,2011-12-13T19:06:00Z,5.842694,Pacheco Creek at San Felipe Road,CEDEN,CEDEN-305PAC,36.9442,-121.384,18060002,CEDEN,California State Water Resources Control Board,Pacheco Creek at San Felipe Road,River/Stream,NA,18060002,NA,NA,NA,NA,36.9442,-121.384,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,069,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1997-12-18,2011-12-13,441331200,13.984941820670773
CEDEN-305UVA,Nitrogen,mg/l,54,1997-12-18T22:16:00Z,2011-12-13T17:59:00Z,8.97,Uvas Creek at Bloomfield Avenue,CEDEN,CEDEN-305UVA,36.9651,-121.531,18060002,CEDEN,California State Water Resources Control Board,Uvas Creek at Bloomfield Avenue,River/Stream,NA,18060002,NA,NA,NA,NA,36.9651,-121.531,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,085,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1997-12-18,2011-12-13,441331200,13.984941820670773
CEDEN-305SAN,Nitrogen,mg/l,82,1997-12-18T20:03:00Z,2011-12-12T18:36:00Z,7.45,San Benito at Y Road,CEDEN,CEDEN-305SAN,36.8859,-121.554,18060002,CEDEN,California State Water Resources Control Board,San Benito at Y Road,River/Stream,NA,18060002,NA,NA,NA,NA,36.8859,-121.554,NA,NA,NA,Unknown,NAD83,NA,NA,NA,NA,NA,NA,US,6,069,NA,NA,NA,NA,NA,NA,NA,NA,STORET,1997-12-18,2011-12-12,441244800,13.982203969883642
